Timestamp,Battery (V),Speed km/hr,SOC %,Range (km),Temperature (C),Laptime
2024-09-26 19:58:24,79,103,19,95,52,92.67
2024-09-26 19:58:25,57,113,24,88,13,51.39
2024-09-26 19:58:26,22,89,68,41,22,90.25
2024-09-26 19:58:27,77,115,5,74,91,10.84
2024-09-26 19:58:28,69,113,30,40,32,57.83
2024-09-26 19:58:29,13,55,16,100,100,91.18
2024-09-26 19:58:30,56,105,76,50,85,46.01
2024-09-26 19:58:31,11,15,51,7,85,83.08
2024-09-26 19:58:33,13,45,3,66,27,61.53
2024-09-26 19:58:34,17,100,12,52,21,67.95
2024-09-26 19:58:35,2,81,72,47,69,57.42
2024-09-26 19:58:36,16,23,21,30,92,0.19
2024-09-26 19:58:37,45,40,4,47,13,64.57
2024-09-26 19:58:38,22,69,42,100,84,94.51
2024-09-26 19:58:39,19,0,23,84,97,46.96
2024-09-26 19:58:40,74,44,5,34,70,29.75
2024-09-26 19:58:41,44,32,44,39,21,79.74
2024-09-26 19:58:42,59,119,96,66,1,57.82
2024-09-26 19:58:43,32,42,31,76,2,29.98
2024-09-26 19:58:46,45,27,31,93,66,97.58
2024-09-26 19:58:47,40,98,80,72,99,21.64
2024-09-26 19:58:48,30,23,50,74,98,17.81
2024-09-26 19:58:49,2,12,40,64,54,23.27
2024-09-26 19:58:50,31,74,34,42,49,40.29
2024-09-26 19:58:51,22,31,71,33,91,95.26
2024-09-26 20:01:12,10,100,17,92,48,63.19
2024-09-26 20:01:13,36,49,69,76,39,46.91
2024-09-26 20:01:14,89,94,64,54,8,12.16
2024-09-26 20:01:15,28,88,21,44,93,11.54
2024-09-26 20:02:12,65,58,21,54,89,60.77
2024-09-26 20:02:13,42,68,48,4,50,44.53
2024-09-26 20:02:14,90,24,60,7,28,22.21
2024-09-26 20:02:15,5,1,55,100,1,32.81
2024-09-26 20:02:16,67,38,16,92,13,9.01
2024-09-26 20:02:17,28,54,2,2,42,0.06
2024-09-26 20:02:52,40,49,84,40,2,16.75
2024-09-26 20:02:53,11,36,9,2,54,64.70
2024-09-26 20:02:54,52,103,49,71,1,10.73
2024-09-26 20:02:55,92,29,84,21,55,69.19
2024-09-26 20:02:56,76,11,70,3,19,79.39
2024-09-26 20:02:57,49,119,53,31,17,75.36
2024-09-26 20:03:08,12,105,44,8,63,93.66
2024-09-26 20:03:09,20,106,86,97,11,26.30
2024-09-26 20:03:10,12,76,91,41,11,67.90
2024-09-26 20:03:11,98,52,57,29,20,50.64
2024-09-26 20:03:12,48,73,37,98,8,72.22
2024-09-26 20:03:13,69,59,11,63,25,38.39
2024-09-26 20:03:14,43,18,83,41,58,6.75
2024-09-26 20:03:15,57,117,35,34,15,94.96
2024-09-26 20:03:21,92,116,32,63,61,10.83
2024-09-26 20:03:22,76,29,31,22,99,70.31
2024-09-26 20:03:23,16,110,60,21,71,57.90
2024-09-26 20:03:36,87,34,84,29,70,36.20
2024-09-26 20:03:37,41,117,63,31,17,43.38
2024-09-26 20:03:42,63,76,30,36,18,48.09
2024-09-26 20:03:43,13,24,23,29,52,85.07
2024-09-26 20:03:44,90,39,19,51,29,24.47
2024-09-26 20:03:45,54,66,7,66,24,31.56
2024-09-26 20:03:46,77,6,51,57,39,48.31
2024-09-26 20:03:47,64,13,47,87,28,99.26
2024-09-26 20:03:48,27,23,52,32,85,1.57
2024-09-26 20:03:56,15,47,6,76,66,22.45
2024-09-26 20:03:57,16,30,53,99,45,16.85
2024-09-26 20:03:58,74,18,8,13,11,33.97
2024-09-26 20:03:59,65,110,89,19,18,73.90
2024-09-26 20:04:00,0,20,7,77,42,14.49
2024-09-26 20:04:07,100,104,29,12,98,83.02
2024-09-26 20:04:08,43,89,79,100,25,27.70
2024-09-26 20:04:09,13,86,50,1,31,37.43
2024-09-26 20:04:10,78,110,14,47,34,38.38
2024-09-26 20:04:18,27,119,11,90,27,69.01
2024-09-26 20:04:19,67,115,70,22,4,49.38
2024-09-26 20:04:34,8,47,75,17,4,81.20
2024-09-26 20:04:35,60,106,67,6,32,20.45
2024-09-26 20:04:39,98,51,17,46,21,32.12
2024-09-26 20:04:40,89,101,31,19,69,73.12
2024-09-26 20:04:41,77,49,47,82,64,70.13
2024-09-26 20:04:43,48,67,61,94,93,57.55
2024-09-26 20:04:48,53,58,93,38,12,83.53
2024-09-26 20:04:49,81,55,57,58,2,53.67
2024-09-26 20:04:50,4,78,47,91,29,70.00
2024-09-26 20:04:51,40,57,7,69,98,51.69
2024-09-26 20:04:52,99,17,95,60,44,35.90
2024-09-26 20:04:53,82,88,87,4,25,86.91
2024-09-26 20:04:58,7,107,4,73,73,93.32
2024-09-26 20:05:00,67,14,56,45,3,89.81
2024-09-26 20:05:01,33,0,0,55,34,41.03
2024-09-26 20:05:02,69,80,64,12,64,61.08
2024-09-26 20:05:03,63,58,42,84,62,74.97
2024-09-26 20:05:04,4,55,27,27,100,20.45
2024-09-26 20:05:05,56,19,2,4,17,46.57
2024-09-26 20:05:06,24,22,70,3,100,71.06
2024-09-26 20:05:07,5,30,33,6,94,81.01
2024-09-26 20:05:08,79,42,74,1,39,48.05
2024-09-26 20:05:09,69,104,93,49,12,11.97
2024-09-26 20:05:10,82,100,45,66,39,44.25
2024-09-26 20:05:11,39,30,98,0,93,63.12
2024-09-26 20:05:46,13,100,15,17,36,78.31
2024-09-26 20:05:47,73,20,93,30,52,95.82
2024-09-26 20:05:48,61,83,65,19,50,70.95
2024-09-26 20:05:49,73,73,77,25,25,53.08
2024-09-26 20:05:55,12,31,98,20,82,50.24
2024-09-26 20:05:56,85,69,68,88,52,21.43
2024-09-26 20:05:57,100,50,87,18,96,49.59
2024-09-26 20:05:58,69,34,90,42,6,72.52
2024-09-26 20:06:18,16,7,69,52,78,0.44
2024-09-26 20:06:19,63,2,17,30,52,12.81
2024-09-26 20:06:25,34,7,51,89,25,63.84
2024-09-26 20:06:26,9,38,50,67,95,41.50
2024-09-26 20:06:27,31,14,61,99,20,75.17
2024-09-26 20:06:28,10,79,22,20,33,86.58
2024-09-26 20:06:32,73,73,19,24,3,2.03
2024-09-26 20:06:33,40,10,58,58,95,52.52
2024-09-26 20:06:35,95,108,63,80,19,51.08
2024-09-26 20:06:36,67,44,36,87,23,3.22
2024-09-26 20:06:37,21,115,68,4,2,20.58
2024-09-26 20:06:38,56,10,78,100,56,81.05
2024-09-26 20:06:39,52,90,22,83,96,44.96
2024-09-26 20:06:40,84,5,65,14,45,21.40
2024-09-26 20:06:45,8,38,13,7,5,6.50
2024-09-26 20:06:46,61,13,8,85,59,69.85
2024-09-26 20:06:47,23,76,48,20,64,56.06
2024-09-26 20:06:48,21,85,47,65,53,75.34
2024-09-26 20:06:49,7,112,48,84,40,8.41
2024-09-26 20:06:50,32,56,59,73,76,2.52
2024-09-26 20:06:51,86,26,41,47,63,23.17
2024-09-26 20:06:52,64,88,50,87,1,12.21
2024-09-26 20:06:53,48,68,53,34,57,33.37
2024-09-26 20:06:54,64,64,29,52,60,74.21
2024-09-26 20:07:07,33,113,84,49,56,35.76
2024-09-26 20:07:08,75,57,21,98,33,42.22
2024-09-26 20:07:09,36,91,41,81,19,98.00
2024-09-26 20:07:10,87,31,89,46,97,83.85
2024-09-26 20:07:11,58,24,87,38,90,65.67
2024-09-26 20:07:12,26,97,100,29,19,42.59
2024-09-26 20:07:13,57,88,75,19,98,75.27
2024-09-27 00:03:46,42,71,24,86,81,45.77
2024-09-27 00:03:47,71,68,25,81,87,63.93
2024-09-27 00:03:48,30,63,51,75,80,18.41
2024-09-27 00:03:49,40,7,68,46,93,99.84
2024-09-27 00:03:50,12,30,0,31,73,43.40
2024-09-27 00:03:51,48,80,86,0,92,15.17
2024-09-27 00:03:52,100,74,52,43,52,13.90
2024-09-27 00:03:54,48,111,88,15,45,51.49
2024-09-27 00:03:55,49,54,76,62,49,83.31
2024-09-27 00:03:56,23,22,29,26,92,2.76
2024-09-27 00:03:57,66,113,84,96,91,80.01
2024-09-27 00:03:58,96,48,1,96,6,0.44
2024-09-27 00:03:59,97,86,43,8,85,84.51
2024-09-27 00:04:00,86,4,91,99,8,53.27
2024-09-27 00:04:01,0,55,23,67,3,18.01
2024-09-27 00:04:02,1,3,17,52,39,2.12
2024-09-27 00:04:03,68,64,4,3,69,1.83
2024-09-27 00:04:04,27,94,20,27,50,46.39
2024-09-27 00:04:06,76,61,18,95,93,39.97
2024-09-27 00:04:07,72,38,94,61,64,57.82
2024-09-27 00:04:08,99,8,26,76,84,15.14
2024-09-27 00:04:09,87,16,74,27,22,27.95
2024-09-27 00:04:10,47,96,7,84,88,43.39
2024-09-27 00:04:11,52,22,62,58,66,37.27
2024-09-27 00:04:12,85,49,61,0,76,40.77
2024-09-27 00:04:14,41,5,43,59,8,27.00
2024-09-27 00:04:15,13,85,46,18,90,13.80
2024-09-27 00:04:16,1,36,95,90,90,99.40
2024-09-27 00:04:17,7,113,54,51,65,11.77
2024-09-27 00:04:18,5,93,72,74,72,0.40
2024-09-27 00:04:19,83,16,45,10,84,26.14
2024-09-27 00:04:20,7,32,49,55,94,34.22
2024-09-27 00:04:21,44,29,29,35,46,18.65
2024-09-27 00:04:22,3,44,26,66,75,50.90
2024-09-27 00:04:23,86,14,99,40,12,34.24
2024-09-27 00:04:24,70,76,61,84,11,93.00
2024-09-27 00:04:25,82,11,2,95,90,21.98
2024-09-27 00:04:26,49,96,70,66,32,17.51
2024-09-27 00:04:27,67,110,97,32,18,46.72
2024-09-27 00:04:28,3,34,3,46,45,6.91
2024-09-27 00:04:29,95,119,73,4,31,20.35
2024-09-27 00:04:30,93,8,75,75,69,88.25
2024-09-27 00:04:31,1,92,74,13,39,74.08
2024-09-27 00:04:32,13,74,92,91,75,27.56
2024-09-27 00:04:33,42,79,42,30,82,0.32
2024-09-27 00:04:34,73,8,99,32,20,15.68
2024-09-27 00:04:35,20,119,77,24,56,96.30
2024-09-27 00:04:45,24,118,63,75,28,18.06
2024-09-27 00:04:46,35,79,39,5,54,18.68
2024-09-27 00:04:47,27,88,82,49,56,68.20
2024-09-27 00:04:48,59,4,97,37,93,98.85
2024-09-27 00:05:02,23,41,38,50,67,75.27
2024-09-27 00:05:05,27,20,34,38,65,6.03
2024-09-27 00:05:06,30,104,11,46,20,98.25
2024-09-27 00:05:07,62,36,31,43,87,24.46
2024-09-27 00:05:08,64,9,88,31,40,80.92
2024-09-27 00:05:20,16,84,0,72,23,62.11
2024-09-27 00:05:21,21,54,19,22,47,17.37
2024-09-27 00:05:22,79,12,65,40,3,47.51
2024-09-27 00:05:28,28,45,54,97,9,30.52
2024-09-27 00:05:29,89,64,83,15,31,60.06
2024-09-27 00:05:37,29,68,4,9,6,9.69
2024-09-27 00:05:38,27,60,44,38,10,99.88
2024-09-27 00:05:45,46,48,62,51,45,86.38
2024-09-27 00:05:46,5,120,60,60,22,98.87
2024-09-27 00:05:47,26,98,97,78,29,98.17
2024-09-27 00:05:48,7,114,95,83,58,73.88
2024-09-27 00:05:49,20,79,24,35,15,96.36
2024-09-27 00:05:50,22,113,30,40,84,44.82
2024-09-27 00:06:00,43,71,86,49,31,85.01
2024-09-27 00:06:01,38,73,82,61,77,7.94
2024-09-27 00:06:02,51,41,19,68,58,96.14
2024-09-27 00:06:03,77,11,59,14,77,27.42
2024-09-27 00:06:04,81,22,29,50,26,55.36
2024-09-27 00:06:05,41,10,4,56,39,50.32
2024-09-27 00:06:11,21,18,65,54,60,85.97
2024-09-27 00:06:12,89,88,80,32,45,59.53
2024-09-27 00:06:13,68,61,88,20,3,52.99
2024-09-27 00:06:14,57,20,87,11,72,5.74
2024-09-27 00:06:15,26,69,34,58,63,3.83
2024-09-27 00:06:16,95,111,38,89,72,71.21
2024-09-27 00:06:31,66,27,33,24,42,75.94
2024-09-27 00:06:32,23,100,33,100,22,98.09
2024-09-27 00:06:33,44,35,31,8,3,30.90
2024-09-27 00:06:34,88,14,29,8,75,15.74
2024-09-27 00:06:35,5,31,0,31,82,65.95
2024-09-27 00:06:36,42,110,62,61,97,69.34
2024-09-27 00:08:36,55,60,29,76,24,88.99
2024-09-27 00:08:37,47,16,88,66,74,25.25
2024-09-27 00:08:38,52,96,4,16,95,81.07
2024-09-27 00:08:39,38,89,98,72,65,12.02
2024-09-27 00:08:40,65,30,44,10,24,44.23
2024-09-27 00:08:41,100,72,96,99,31,66.75
2024-09-27 00:08:42,14,24,61,12,59,94.98
2024-09-27 00:08:43,59,20,97,80,86,50.93
2024-09-27 00:08:44,39,90,85,43,88,51.38
2024-09-27 00:08:45,58,114,68,67,77,68.85
2024-09-27 00:08:46,70,3,13,37,25,87.11
2024-09-27 00:08:47,44,107,52,67,65,72.06
2024-09-27 00:08:49,12,70,51,10,38,71.50
2024-09-27 00:08:50,27,111,63,9,83,98.16
2024-09-27 00:08:51,3,40,2,67,91,34.14
2024-09-27 00:08:52,98,107,99,22,12,20.88
2024-09-27 00:08:53,65,81,31,3,17,7.71
2024-09-27 00:09:01,97,38,26,39,75,20.41
2024-09-27 00:09:02,39,120,11,7,84,63.09
2024-09-27 00:09:03,63,41,10,49,89,25.10
2024-09-27 00:09:04,16,38,40,69,18,10.01
2024-09-27 00:09:05,63,57,47,62,6,8.61
2024-09-27 00:10:35,61,44,0,72,98,31.25
2024-09-27 00:10:36,51,10,24,78,27,96.79
2024-09-27 00:10:37,25,6,5,82,47,88.40
2024-09-27 00:10:38,89,21,20,30,60,76.91
2024-09-27 00:10:39,65,65,47,65,42,2.66
2024-09-27 00:10:40,22,13,87,64,57,19.21
2024-09-27 00:10:41,1,7,66,48,36,37.66
2024-09-27 00:10:42,12,60,46,75,13,82.28
2024-09-27 00:10:43,13,55,28,34,93,67.96
2024-09-27 00:10:44,59,2,12,100,63,79.43
2024-09-27 00:10:45,18,83,89,12,58,32.33
2024-09-27 00:10:46,13,80,99,27,92,38.45
2024-09-27 00:10:47,80,80,94,79,38,53.16
2024-09-27 00:10:48,88,90,28,8,30,79.95
2024-09-27 00:10:49,71,112,30,14,62,79.14
2024-09-27 00:10:50,7,113,6,37,39,47.15
2024-09-27 00:10:51,52,10,26,71,64,47.99
2024-09-27 00:10:52,94,69,95,19,18,59.31
2024-09-27 00:10:53,4,60,13,59,17,54.85
2024-09-27 00:10:54,94,96,100,94,85,43.12
2024-09-27 00:10:56,77,67,52,56,11,44.35
2024-09-27 00:10:57,36,88,95,51,91,1.90
2024-09-27 00:10:58,46,65,52,85,39,94.88
2024-09-27 00:10:59,30,69,40,2,79,35.04
2024-09-27 00:11:00,17,23,1,74,29,71.03
2024-09-27 00:11:01,71,88,78,40,60,61.85
2024-09-27 00:11:02,68,44,79,45,96,80.97
2024-09-27 00:11:03,34,4,32,24,62,54.19
2024-09-27 00:11:04,74,57,74,71,30,10.31
2024-09-27 00:11:05,24,39,63,3,1,25.54
2024-09-27 00:11:06,81,44,33,42,6,17.82
2024-09-27 00:11:07,44,67,53,64,35,31.81
2024-09-27 00:11:08,20,120,48,11,89,68.08
2024-09-27 00:11:09,100,23,63,99,71,46.83
2024-09-27 00:11:10,62,66,44,87,5,73.63
2024-09-27 00:11:11,24,7,77,92,20,69.33
2024-09-27 00:11:12,11,81,35,20,82,45.05
2024-09-27 00:11:13,51,116,48,64,71,60.76
2024-09-27 00:11:14,34,83,66,84,86,25.45
2024-09-27 00:11:15,40,61,27,22,33,72.55
2024-09-27 00:11:16,0,75,33,64,57,83.92
2024-09-27 00:11:17,89,48,32,17,35,30.59
2024-09-27 00:11:18,79,105,86,8,0,18.44
2024-09-27 00:11:20,7,64,28,88,13,98.79
2024-09-27 00:11:21,55,79,60,82,76,69.76
2024-09-27 00:11:22,70,49,18,26,80,56.91
2024-09-27 00:11:23,86,75,62,28,19,74.88
2024-09-27 00:11:24,47,69,28,74,75,27.38
2024-09-27 00:11:25,11,27,26,50,13,73.55
2024-09-27 00:11:26,11,33,41,70,2,43.16
2024-09-27 00:11:27,44,45,54,63,75,97.73
2024-09-27 00:11:28,67,15,89,10,54,42.37
2024-09-27 00:11:29,36,49,29,84,89,49.71
2024-09-27 00:11:30,28,117,41,45,12,96.42
2024-09-27 00:11:31,17,109,92,18,1,56.17
2024-09-27 00:11:32,39,118,7,89,32,41.67
2024-09-27 00:11:33,51,93,96,92,23,17.27
2024-09-27 00:11:34,14,61,6,54,3,40.02
2024-09-27 00:11:35,19,62,84,82,72,23.97
2024-09-27 00:11:36,26,86,73,41,70,20.18
2024-09-27 00:11:37,72,54,40,91,18,75.07
2024-09-27 00:11:38,26,48,81,69,52,20.63
2024-09-27 00:11:39,19,106,16,38,32,85.54
2024-09-27 00:11:40,17,36,10,96,62,59.49
2024-09-27 00:11:41,98,15,26,83,8,74.62
2024-09-27 00:11:42,96,77,85,1,2,76.71
2024-09-27 00:11:43,53,88,100,18,54,82.48
2024-09-27 00:11:44,67,60,86,23,56,14.46
2024-09-27 00:11:46,99,29,56,74,98,11.54
2024-09-27 00:11:47,51,69,3,42,88,40.01
2024-09-27 00:11:48,48,63,32,38,81,57.50
2024-09-27 00:11:49,43,67,28,36,56,59.55
2024-09-27 00:11:50,6,46,95,5,51,14.86
2024-09-27 00:11:51,87,110,48,10,45,39.21
2024-09-27 00:11:52,11,111,76,54,12,95.72
2024-09-27 00:11:53,26,25,74,47,10,95.72
2024-09-27 00:11:54,64,53,44,54,71,90.16
2024-09-27 00:11:57,55,42,29,100,28,36.72
2024-09-27 00:11:58,96,35,27,9,88,83.44
2024-09-27 00:11:59,56,46,9,80,96,69.96
2024-09-27 00:12:23,79,48,97,81,22,63.05
2024-09-27 00:12:24,96,51,31,39,65,9.58
2024-09-27 00:12:25,71,108,54,38,63,23.25
2024-09-27 00:12:32,43,97,47,17,9,7.94
2024-09-27 00:12:33,71,63,100,61,42,80.99
2024-09-27 00:12:34,33,44,33,97,89,62.36
2024-09-27 00:12:35,57,84,59,85,32,36.12
2024-09-27 00:12:36,43,80,23,67,6,79.68
2024-09-27 00:12:37,84,59,87,45,93,63.68
2024-09-27 00:12:41,88,120,89,8,97,96.17
2024-09-27 00:12:42,59,48,57,70,58,2.53
2024-09-27 00:12:43,14,77,82,98,20,15.56
2024-09-27 00:12:44,92,15,98,30,45,15.22
2024-09-27 00:12:45,52,24,39,82,38,56.90
2024-09-27 00:12:53,67,92,84,42,11,80.40
2024-09-27 00:12:54,69,65,98,43,10,21.96
2024-09-27 00:12:55,55,78,95,17,51,94.60
2024-09-27 00:12:56,49,105,65,66,58,7.90
2024-09-27 00:12:57,89,68,19,70,18,52.82
2024-09-27 00:12:58,69,24,45,45,51,68.87
2024-09-27 00:13:09,82,10,81,56,32,86.11
2024-09-27 00:13:10,51,45,32,77,69,66.46
2024-09-27 00:13:16,17,90,21,51,33,20.42
2024-09-27 00:13:17,14,76,78,94,70,47.60
2024-09-27 00:13:18,32,54,43,26,15,90.85
2024-09-27 00:13:19,24,89,67,49,61,22.96
2024-09-27 00:13:20,37,104,29,79,60,54.55
2024-09-27 00:13:35,47,117,54,84,59,18.21
2024-09-27 00:13:36,12,76,28,41,44,94.10
2024-09-27 00:13:37,25,75,59,93,42,50.48
2024-09-27 00:13:38,46,38,14,8,48,93.00
2024-09-27 00:13:43,76,112,55,13,7,43.93
2024-09-27 00:13:44,3,71,42,41,62,69.49
2024-09-27 00:13:45,78,109,90,57,33,77.34
2024-09-27 00:13:46,6,2,59,35,73,54.59
2024-09-27 00:13:47,56,104,48,9,56,36.17
2024-09-27 00:13:48,19,68,46,13,75,63.50
2024-09-27 00:14:07,21,21,26,34,48,13.47
2024-09-27 00:14:08,30,74,38,78,29,0.36
2024-09-27 00:14:10,86,24,59,33,17,88.79
2024-09-27 00:14:11,96,79,66,47,37,67.38
2024-09-27 18:22:48,43,72,65,13,35,43.78
2024-09-27 18:22:49,22,114,50,21,26,93.38
2024-09-27 18:22:50,91,59,78,42,61,65.74
2024-09-27 18:22:51,80,11,25,29,54,50.03
2024-09-27 18:22:52,23,66,83,95,46,44.46
2024-09-27 18:22:53,18,50,0,0,75,92.08
2024-09-27 18:22:54,87,88,88,76,55,41.43
2024-09-27 18:23:57,42,31,66,13,60,57.43
2024-09-27 18:23:58,30,89,52,44,94,74.26
2024-09-27 18:41:02,47,74,79,96,80,59
2024-09-27 18:41:03,78,57,22,29,8,60
2024-09-27 18:41:04,6,93,4,26,65,34
2024-09-27 18:41:05,51,3,94,79,21,65
2024-09-27 18:41:06,99,119,63,81,100,16
2024-09-27 18:41:07,86,109,80,26,65,95
2024-09-27 18:41:08,82,58,50,76,95,55
2024-09-27 18:41:09,77,19,54,23,88,25
2024-09-27 18:41:10,90,35,73,16,37,69
2024-09-27 18:41:11,9,30,46,19,61,82
2024-09-27 18:41:12,55,69,99,40,95,81
2024-09-27 18:41:13,64,35,2,44,67,33
2024-09-27 18:41:14,48,117,87,95,32,52
2024-09-27 18:41:15,23,105,79,74,10,76
2024-09-27 18:41:17,9,10,32,50,72,71
2024-09-27 18:41:18,86,111,98,27,74,20
2024-09-27 18:41:19,49,81,99,11,16,82
2024-09-27 18:41:20,47,23,23,19,43,81
2024-09-27 18:41:21,35,34,86,33,52,19
2024-09-27 18:41:22,2,63,38,42,13,41
2024-09-27 18:41:23,62,21,58,26,39,22
2024-09-27 18:41:24,100,81,97,20,2,12
2024-09-27 18:41:25,1,9,86,74,83,40
2024-09-27 18:41:26,61,88,27,65,50,48
2024-09-27 18:41:27,37,33,21,34,100,93
2024-09-27 18:41:28,98,113,92,48,48,22
2024-09-27 18:41:29,84,84,36,62,1,18
2024-09-27 18:41:30,93,118,21,22,100,36
2024-09-27 18:41:31,88,94,28,38,73,48
2024-09-27 18:41:32,1,31,46,96,17,32
2024-09-27 18:41:33,21,55,32,12,76,93
2024-09-27 18:41:34,29,5,9,94,99,10
2024-09-27 18:41:35,71,0,38,75,39,45
2024-09-27 18:41:36,39,83,19,73,38,20
2024-09-27 18:41:37,62,77,79,35,42,43
2024-09-27 18:41:38,32,120,68,36,84,42
2024-09-27 18:41:39,62,75,5,40,19,90
2024-09-27 18:41:40,2,107,94,41,31,65
2024-09-27 18:41:41,61,12,69,95,33,25
2024-09-27 18:41:42,89,90,6,18,13,37
2024-09-27 18:41:43,98,6,5,33,2,27
2024-09-27 18:41:45,91,109,54,68,61,98
2024-09-27 18:41:46,71,71,86,32,64,2
2024-09-27 18:41:47,51,41,84,81,77,44
2024-09-27 18:41:48,37,73,44,88,27,20
2024-09-27 18:41:49,15,111,70,28,82,27
2024-09-27 18:41:50,53,69,21,22,76,1
2024-09-27 18:41:51,65,55,78,84,73,48
2024-09-27 18:41:52,10,52,67,93,89,25
2024-09-27 18:41:53,41,10,40,27,8,22
2024-09-27 18:41:54,58,103,47,93,53,39
2024-09-27 18:41:55,65,12,73,54,97,69
2024-09-27 18:41:56,45,56,5,30,11,68
2024-09-27 18:41:57,22,47,98,92,93,56
2024-09-27 18:41:58,72,9,39,44,23,40
2024-09-27 18:41:59,28,51,43,39,69,27
2024-09-27 18:42:00,81,82,47,78,33,64
2024-09-27 18:42:01,16,37,65,55,54,0
2024-09-27 18:42:02,11,90,55,88,9,15
2024-09-27 18:42:03,66,110,55,6,2,1
2024-09-27 18:42:04,86,35,68,67,34,7
2024-09-27 18:42:05,31,34,98,25,68,91
2024-09-27 18:42:06,2,9,26,19,49,44
2024-09-27 18:42:07,19,29,93,84,65,62
2024-09-27 18:42:08,22,20,30,99,52,66
2024-09-27 18:42:09,37,5,78,52,79,68
2024-09-27 18:42:10,32,24,92,45,18,32
2024-09-27 18:42:11,25,15,93,3,30,64
2024-09-27 18:42:12,17,23,8,74,75,12
2024-09-27 18:42:14,3,64,36,7,34,43
2024-09-27 18:42:15,91,78,4,32,98,88
2024-09-27 18:42:16,21,64,22,63,12,74
2024-09-27 18:42:17,97,19,89,93,97,43
2024-09-27 18:42:18,80,98,21,47,54,42
2024-09-27 18:42:19,72,78,67,86,41,56
2024-09-27 18:42:20,4,119,57,91,1,40
2024-09-27 18:42:21,89,118,74,15,79,27
2024-09-27 18:42:22,32,61,32,32,45,72
2024-09-27 18:42:23,41,59,32,22,51,36
2024-09-27 18:42:24,15,101,51,5,47,98
2024-09-27 18:42:25,6,8,55,61,64,26
2024-09-27 18:42:26,68,12,42,93,91,2
2024-09-27 18:42:27,17,76,2,38,93,54
2024-09-27 18:42:28,1,88,66,7,18,32
2024-09-27 18:42:29,72,97,79,88,4,63
2024-09-27 18:42:30,100,82,55,55,30,18
2024-09-27 18:42:31,14,117,71,70,69,69
2024-09-27 18:42:32,2,5,85,9,63,38
2024-09-27 18:42:33,7,70,52,37,66,30
2024-09-27 18:42:34,88,117,48,63,67,84
2024-09-27 18:42:35,82,30,53,35,74,81
2024-09-27 18:42:36,20,115,3,24,27,98
2024-09-27 18:42:37,57,58,85,28,68,68
2024-09-27 18:42:38,20,117,87,52,21,42
2024-09-27 18:42:39,70,81,88,56,65,7
2024-09-27 18:42:40,70,16,98,61,16,9
2024-09-27 18:42:41,6,21,72,75,22,16
2024-09-27 18:42:43,8,27,78,66,70,5
2024-09-27 18:42:44,98,3,29,73,64,79
2024-09-27 18:42:45,20,71,54,47,83,61
2024-09-27 18:42:46,99,54,60,24,31,40
2024-09-27 18:42:47,29,38,47,41,8,91
2024-09-27 18:42:48,94,78,80,85,34,72
2024-09-27 18:42:49,64,36,27,32,3,25
2024-09-27 18:42:50,54,98,78,58,21,2
2024-09-27 18:42:51,20,1,35,97,87,99
2024-09-27 18:42:52,76,86,35,81,4,8
2024-09-27 18:42:53,63,107,74,98,14,89
2024-09-27 18:42:54,30,21,47,0,64,48
2024-09-27 18:42:55,36,65,64,49,93,82
2024-09-27 18:43:05,92,90,71,51,42,26
2024-09-27 18:43:06,20,100,99,38,4,11
2024-09-27 18:43:07,0,12,95,7,62,43
2024-09-27 18:43:08,45,40,45,72,5,47
2024-09-27 18:43:09,90,33,49,91,97,75
2024-09-27 18:43:10,88,43,28,61,8,16
2024-09-27 18:43:11,32,71,86,41,96,36
2024-09-27 18:43:12,61,21,0,83,29,83
2024-09-27 18:43:13,80,34,15,32,35,36
2024-09-27 18:43:28,75,90,55,23,68,3
2024-09-27 18:43:29,60,107,91,39,100,70
2024-09-27 18:43:30,7,56,0,78,75,89
2024-09-27 18:43:31,66,26,79,19,58,20
2024-09-27 18:43:32,33,24,92,2,78,73
2024-09-27 18:43:33,66,70,63,22,94,12
2024-09-27 18:43:51,94,82,38,55,23,100
2024-09-27 18:43:52,95,111,96,94,63,4
2024-09-27 18:43:53,41,34,5,49,9,76
2024-09-27 18:43:59,46,107,62,48,9,47
2024-09-27 18:44:00,64,40,66,96,68,34
2024-09-27 18:44:01,63,28,70,81,51,75
2024-09-27 18:44:02,99,45,55,100,48,30
2024-09-27 18:44:09,24,113,70,6,2,65
2024-09-27 18:44:10,100,32,60,42,71,41
2024-09-27 18:44:11,33,26,72,9,34,18
2024-09-27 18:44:12,65,51,26,24,32,82
2024-09-27 18:44:13,25,19,35,30,46,54
2024-09-27 18:44:18,73,53,71,93,63,55
2024-09-27 18:44:19,83,119,52,50,79,100
2024-09-27 18:44:20,14,83,12,25,93,82
2024-09-27 18:44:21,15,31,16,57,75,89
2024-09-27 18:44:22,49,53,87,75,80,49
2024-09-27 18:44:23,52,72,17,39,42,32
2024-09-27 18:44:24,26,31,21,64,65,23
2024-09-27 18:44:26,33,114,72,18,30,65
2024-09-27 18:44:28,45,16,27,51,21,95
2024-09-27 18:44:29,37,98,7,49,28,43
2024-09-27 18:44:30,39,109,99,64,95,85
2024-09-27 18:44:31,68,2,87,29,23,26
2024-09-27 18:44:32,95,10,97,81,47,32
2024-09-27 18:45:38,58,33,20,15,85,77
2024-09-27 18:45:39,12,62,6,17,15,66
2024-09-27 18:45:40,66,45,34,17,8,63
